db,sampling date,Time,sra_acc,depth,lat,lon,sal,temp,Region,Paper link
GEOTRACES,2011-06-13,3:37:00,SRR5788334,31,-32.5,-167.01,35.483002,,POS,https://www.nature.com/articles/sdata2018176
GEOTRACES,2010-10-19,6:14:00,SRR5788137,31.2,-34.63,17.07,35.478001,,AOS,https://www.nature.com/articles/sdata2018176
GEOTRACES,2011-11-16,13:59:00,SRR5788141,31.3,35.42,-66.54,36.352001,,AON,https://www.nature.com/articles/sdata2018176
GEOTRACES,2010-11-02,9:05:00,SRR5788343,31.8,17.4,-24.5,36.919998,,AON,https://www.nature.com/articles/sdata2018176
GEOTRACES,2011-06-19,18:28:00,SRR5788163,32,-32.5,-154,35.299999,,POS,https://www.nature.com/articles/sdata2018176
GEOTRACES,2011-06-16,16:16:00,SRR5788260,32,-32.51,-160.01,35.446999,,POS,https://www.nature.com/articles/sdata2018176
GEOTRACES,2011-06-17,1:54:00,SRR5788263,32,-32.46,-159.02,35.526001,,POS,https://www.nature.com/articles/sdata2018176
GEOTRACES,2011-06-10,22:48:00,SRR5788393,32,-32.5,-171,35.515999,,POS,https://www.nature.com/articles/sdata2018176
GEOTRACES,2011-06-11,8:25:00,SRR5788246,32,-32.49,-170,35.514999,,POS,https://www.nature.com/articles/sdata2018176
GEOTRACES,2011-06-12,7:26:00,SRR5788240,32,-32.5,-169,35.514999,,POS,https://www.nature.com/articles/sdata2018176
GEOTRACES,2011-06-15,11:03:00,SRR5787991,33,-32.51,-162.99,35.486,,POS,https://www.nature.com/articles/sdata2018176
GEOTRACES,2010-10-24,11:14:00,SRR5788465,33.2,24.15,-22,36.720001,,AON,https://www.nature.com/articles/sdata2018176
GEOTRACES,2011-12-01,17:25:00,SRR5788006,38.9,24.15,-40.22,37.629002,,AON,https://www.nature.com/articles/sdata2018176
GEOTRACES,2011-11-12,14:57:00,SRR5788216,39.4,38.32,-68.88,36.125999,,AON,https://www.nature.com/articles/sdata2018176
GEOTRACES,2011-11-15,6:20:00,SRR5788323,39.6,37.61,-68.89,35.997002,,AON,https://www.nature.com/articles/sdata2018176
GEOTRACES,2011-11-26,15:01:00,SRR5788087,40.1,27.58,-49.63,36.911999,,AON,https://www.nature.com/articles/sdata2018176
GEOTRACES,2010-11-12,7:08:00,SRR5788075,40.7,-3645,13.22,35.473999,,AOS,https://www.nature.com/articles/sdata2018176
GEOTRACES,2010-10-19,6:14:00,SRR5788136,40.8,-34.63,17.07,35.474998,,AOS,https://www.nature.com/articles/sdata2018176
GEOTRACES,2010-11-10,12:29:00,SRR5788210,41.3,-34.9,16.08,NA,,AOS,https://www.nature.com/articles/sdata2018176
GEOTRACES,2011-11-19,19:31:00,SRR5788224,41.8,31.75,-64.17,36.546001,,AON,https://www.nature.com/articles/sdata2018176
GEOTRACES,2010-10-26,6:22:00,SRR5788440,42.2,-38.43,10.09,34.841999,,AOS,https://www.nature.com/articles/sdata2018176
GEOTRACES,2011-06-13,12:49:00,SRR5788461,48,-32.5,-166,35.473,,POS,https://www.nature.com/articles/sdata2018176
GEOTRACES,2011-12-10,8:27:00,SRR5788411,48.1,17.4,-24.5,36.806,,AON,https://www.nature.com/articles/sdata2018176
GEOTRACES,2011-05-31,18:10:31,SRR5788277,48.6,-32.5,-170,35.497002,,POS,https://www.nature.com/articles/sdata2018176
GEOTRACES,2011-05-29,16:18:17,SRR5788405,48.9,-32.5,-176.03,35.488998,,POS,https://www.nature.com/articles/sdata2018176
GEOTRACES,2010-05-12,20:39:00,SRR5788233,49,46.31,-39.66,36.056,,AON,https://www.nature.com/articles/sdata2018176
GEOTRACES,2011-03-13,13:43:00,SRR5788380,49,-35.01,-39.48,35.728001,,AOS,https://www.nature.com/articles/sdata2018176
GEOTRACES,2011-03-18,14:16:00,SRR5788018,49,-22.47,-32.5,36.598,,AOS,https://www.nature.com/articles/sdata2018176
GEOTRACES,2011-03-20,14:54:00,SRR5788016,49,-17.02,-30.61,37.471001,,AOS,https://www.nature.com/articles/sdata2018176
GEOTRACES,2011-03-22,1:00:00,SRR5788188,49,-12.9,-29.33,37.217999,,AOS,https://www.nature.com/articles/sdata2018176
GEOTRACES,2011-03-05,20:56:00,SRR5788350,49,-49.55,-52.69,33.971001,,AOS,https://www.nature.com/articles/sdata2018176
GEOTRACES,2011-06-18,10:34:00,SRR5788055,49,-32.49,-157.01,35.404999,,POS,https://www.nature.com/articles/sdata2018176
GEOTRACES,2011-06-16,16:16:00,SRR5788259,49,-32.51,-160.01,35.445999,,POS,https://www.nature.com/articles/sdata2018176
GEOTRACES,2011-06-17,1:54:00,SRR5788124,49,-32.46,-159.02,35.521999,,POS,https://www.nature.com/articles/sdata2018176
GEOTRACES,2011-05-14,10:37:58,SRR5787996,49.8,-30,153.01,35.504002,,POS,https://www.nature.com/articles/sdata2018176
GEOTRACES,2011-06-01,12:02:53,SRR5788279,49.8,-32.5,-172,35.537998,,POS,https://www.nature.com/articles/sdata2018176
GEOTRACES,2010-05-10,12:13:00,SRR5788235,50,49.72,-42.45,35.196999,,AON,https://www.nature.com/articles/sdata2018176
GEOTRACES,2010-05-20,13:30:00,SRR5788433,50,36.21,-53.27,36.537998,,AON,https://www.nature.com/articles/sdata2018176
GEOTRACES,2010-05-21,13:30:00,SRR5788368,50,34.33,-55.43,36.52,,AON,https://www.nature.com/articles/sdata2018176
GEOTRACES,2011-12-07,11:25:00,SRR5788451,50,19.43,-29.88,37.169998,,AON,https://www.nature.com/articles/sdata2018176
GEOTRACES,2010-05-11,13:26:00,SRR5788284,50,47.8,-39.4,35.991001,,AON,https://www.nature.com/articles/sdata2018176
GEOTRACES,2011-03-15,23:40:00,SRR5788024,50,-29.05,-35.81,35.838001,,AOS,https://www.nature.com/articles/sdata2018176
GEOTRACES,2011-03-17,0:34:00,SRR5788021,50,-26.09,-34.26,36.673,,AOS,https://www.nature.com/articles/sdata2018176
GEOTRACES,2011-03-23,11:11:00,SRR5788184,50,-9.16,-28,36.673,,AOS,https://www.nature.com/articles/sdata2018176
GEOTRACES,2011-03-24,12:54:00,SRR5788183,50,-5.67,-28.46,36.446999,,AOS,https://www.nature.com/articles/sdata2018176
GEOTRACES,2011-03-10,2:43:00,SRR5788059,50,-42.36,-44.03,34.592999,,AOS,https://www.nature.com/articles/sdata2018176
GEOTRACES,2011-03-11,2:17:00,SRR5788190,50,-39.96,-42.42,35.235001,,AOS,https://www.nature.com/articles/sdata2018176
GEOTRACES,2011-03-12,1:56:00,SRR5787990,50,-37.83,-41.12,35.556999,,AOS,https://www.nature.com/articles/sdata2018176
GEOTRACES,2011-06-13,22:40:00,SRR5788417,50,-32.5,-165,35.476002,,POS,https://www.nature.com/articles/sdata2018176
GEOTRACES,2011-06-15,11:03:00,SRR5788093,50,-32.5,-163,35.486,,POS,https://www.nature.com/articles/sdata2018176
GEOTRACES,2011-06-16,8:38:00,SRR5788324,50,-32.5,-161,35.448002,,POS,https://www.nature.com/articles/sdata2018176
GEOTRACES,2011-06-21,13:10:00,SRR5788294,50,-32.5,-151,35.473,,POS,https://www.nature.com/articles/sdata2018176
GEOTRACES,2011-06-12,16:59:00,SRR5788128,50,-32.5,-168,35.534,,POS,https://www.nature.com/articles/sdata2018176
GEOTRACES,2010-10-23,3:39:00,SRR5788446,50.2,-36.48,13.28,34.995998,,AOS,https://www.nature.com/articles/sdata2018176
GEOTRACES,2011-05-25,19:16:06,SRR5788356,50.3,-30,175.98,35.632,,POS,https://www.nature.com/articles/sdata2018176
GEOTRACES,2010-11-02,9:05:00,SRR5788172,50.4,17.4,-24.5,36.900002,,AON,https://www.nature.com/articles/sdata2018176
GEOTRACES,2011-05-23,11:54:38,SRR5788399,50.4,-30,171,35.659,,POS,https://www.nature.com/articles/sdata2018176
GEOTRACES,2011-05-24,15:11:38,SRR5788270,50.4,-30,174,35.631001,,POS,https://www.nature.com/articles/sdata2018176
GEOTRACES,2011-05-17,19:55:38,SRR5788156,50.6,-30,159,35.622002,,POS,https://www.nature.com/articles/sdata2018176
GEOTRACES,2011-05-16,17:59:17,SRR5788359,50.6,-30,155.99,35.598,,POS,https://www.nature.com/articles/sdata2018176
GEOTRACES,2010-10-29,18:23:00,SRR5788310,50.9,-40.02,0.89,34.540001,,AOS,https://www.nature.com/articles/sdata2018176
GEOTRACES,2011-03-06,19:40:00,SRR5788346,51,-48.94,-48.79,33.974998,,AOS,https://www.nature.com/articles/sdata2018176
GEOTRACES,2011-03-08,3:21:00,SRR5788103,51,-46.91,-47.18,35.438999,,AOS,https://www.nature.com/articles/sdata2018176
GEOTRACES,2011-03-09,3:22:00,SRR5788100,51,-44.71,-45.53,34.527,,AOS,https://www.nature.com/articles/sdata2018176
GEOTRACES,2011-06-17,14:06:00,SRR5788177,51,-32.5,-157.99,35.484001,,POS,https://www.nature.com/articles/sdata2018176
GEOTRACES,2010-05-22,13:07:00,SRR5788256,51,33.43,-58.05,36.609001,,AON,https://www.nature.com/articles/sdata2018176
GEOTRACES,2011-06-14,16:46:00,SRR5788423,51,-32.5,-163.99,35.469002,,POS,https://www.nature.com/articles/sdata2018176
GEOTRACES,2011-06-19,6:47:00,SRR5788167,51,-32.5,-155,35.473,,POS,https://www.nature.com/articles/sdata2018176
GEOTRACES,2011-06-19,18:28:00,SRR5788162,51,-32.5,-154,35.303001,,POS,https://www.nature.com/articles/sdata2018176
GEOTRACES,2011-06-11,8:25:00,SRR5788247,51,-32.49,-170,35.514999,,POS,https://www.nature.com/articles/sdata2018176
GEOTRACES,2011-05-21,16:06:42,SRR5788046,51.1,-30,166.99,35.664001,,POS,https://www.nature.com/articles/sdata2018176
GEOTRACES,2011-05-28,11:09:40,SRR5788390,51.1,-32.5,-179.13,35.629002,,POS,https://www.nature.com/articles/sdata2018176
GEOTRACES,2010-10-20,10:08:00,SRR5788028,51.1,-35.37,14.91,,,AOS,https://www.nature.com/articles/sdata2018176
GEOTRACES,2011-05-26,22:16:59,SRR5788298,51.2,-31.6,178,35.610001,,POS,https://www.nature.com/articles/sdata2018176
GEOTRACES,2010-10-27,19:24:00,SRR5788304,51.2,-40.06,5.53,34.799,,AOS,https://www.nature.com/articles/sdata2018176
GEOTRACES,2010-11-15,2:37:00,SRR5788077,51.2,-39.26,7.73,35.174999,,AOS,https://www.nature.com/articles/sdata2018176
GEOTRACES,2011-05-19,15:42:38,SRR5788043,51.3,-30,163,35.652,,POS,https://www.nature.com/articles/sdata2018176
GEOTRACES,2010-10-19,6:14:00,SRR5788032,51.4,-34.63,17.07,35.476002,,AOS,https://www.nature.com/articles/sdata2018176
GEOTRACES,2011-05-15,1:28:38,SRR5787997,51.7,-30,154,35.571999,,POS,https://www.nature.com/articles/sdata2018176
GEOTRACES,2010-10-30,3:06:00,SRR5788335,51.8,17.35,-20.82,35.98,,AON,https://www.nature.com/articles/sdata2018176
GEOTRACES,2010-05-18,13:22:00,SRR5788427,52,37.57,-50.69,36.428001,,AON,https://www.nature.com/articles/sdata2018176
GEOTRACES,2011-06-18,20:24:00,SRR5788052,52,-32.5,-156.01,35.414001,,POS,https://www.nature.com/articles/sdata2018176
GEOTRACES,2011-06-13,3:37:00,SRR5788325,52,-32.5,-167,35.480999,,POS,https://www.nature.com/articles/sdata2018176
GEOTRACES,2011-06-15,21:47:00,SRR5788098,52,-32.51,-162.01,35.481998,,POS,https://www.nature.com/articles/sdata2018176
GEOTRACES,2011-06-20,13:01:00,SRR5788126,52,-32.49,-153.01,35.389,,POS,https://www.nature.com/articles/sdata2018176
GEOTRACES,2011-06-21,0:03:00,SRR5788123,52,-32.49,-152,35.443001,,POS,https://www.nature.com/articles/sdata2018176
GEOTRACES,2011-06-10,22:48:00,SRR5788392,52,-32.5,-171,35.514999,,POS,https://www.nature.com/articles/sdata2018176
GEOTRACES,2011-06-12,7:26:00,SRR5788133,52,-32.5,-169,35.516998,,POS,https://www.nature.com/articles/sdata2018176
GEOTRACES,2010-10-26,6:22:00,SRR5788439,52.1,-38.43,10.09,34.841999,,AOS,https://www.nature.com/articles/sdata2018176
GEOTRACES,2010-10-24,11:14:00,SRR5788466,57.7,24,-22,36.93,,AON,https://www.nature.com/articles/sdata2018176
GEOTRACES,2011-11-08,10:56:00,SRR5788090,57.8,39.69,-69.86,35.431999,,AON,https://www.nature.com/articles/sdata2018176
GEOTRACES,2010-10-23,3:39:00,SRR5788445,59.8,-36.48,13.28,34.965,,AOS,https://www.nature.com/articles/sdata2018176
GEOTRACES,2011-11-30,3:40:00,SRR5788253,60.7,26.14,-44.83,37.394001,,AON,https://www.nature.com/articles/sdata2018176
GEOTRACES,2010-10-19,6:14:00,SRR5788033,60.9,-34.63,17.07,35.439999,,AOS,https://www.nature.com/articles/sdata2018176
GEOTRACES,2010-11-10,12:29:00,SRR5788209,60.9,-34.9,16.08,,,AOS,https://www.nature.com/articles/sdata2018176
GEOTRACES,2011-03-27,13:11:00,SRR5788353,61,-0.19,-32.87,36.5,,AOS,https://www.nature.com/articles/sdata2018176
GEOTRACES,2011-11-10,14:23:00,SRR5788065,61.2,38.65,-69.13,36.339001,,AON,https://www.nature.com/articles/sdata2018176
GEOTRACES,2010-10-20,10:08:00,SRR5788029,61.4,-35.37,14.91,,,AOS,https://www.nature.com/articles/sdata2018176
GEOTRACES,2010-10-29,18:23:00,SRR5788311,61.4,-40.02,0.89,34.543999,,AOS,https://www.nature.com/articles/sdata2018176
GEOTRACES,2010-11-12,7:08:00,SRR5788076,61.5,-36.45,13.22,35.299,,AOS,https://www.nature.com/articles/sdata2018176
GEOTRACES,2010-10-26,6:22:00,SRR5788438,62,-38.43,10.09,34.841,,AOS,https://www.nature.com/articles/sdata2018176
GEOTRACES,2011-11-15,6:20:00,SRR5788316,64.6,37.61,-68.39,36.034,,AON,https://www.nature.com/articles/sdata2018176
GEOTRACES,2011-03-25,21:08:00,SRR5788352,65,-2.65,-28.92,36.02,,AOS,https://www.nature.com/articles/sdata2018176
GEOTRACES,2011-12-01,17:25:00,SRR5788005,65.2,24.15,-40.22,37.631001,,AON,https://www.nature.com/articles/sdata2018176
GEOTRACES,2011-11-12,14:57:00,SRR5788219,65.6,38.32,-68.88,36.127998,,AON,https://www.nature.com/articles/sdata2018176
GEOTRACES,2010-10-27,19:24:00,SRR5788305,66.3,-40.06,5.53,34.799,,AOS,https://www.nature.com/articles/sdata2018176
GEOTRACES,2011-11-16,13:59:00,SRR5788142,68,35.42,-66.54,36.351002,,AON,https://www.nature.com/articles/sdata2018176
GEOTRACES,2011-11-26,15:01:00,SRR5788088,69.4,27.58,-49.63,37.025002,,AON,https://www.nature.com/articles/sdata2018176
GEOTRACES,2010-11-15,2:37:00,SRR5788078,71.3,-39.26,7.73,35.167,,AOS,https://www.nature.com/articles/sdata2018176
GEOTRACES,2011-12-10,8:27:00,SRR5788410,71.6,17.4,-24.5,36.477001,,AON,https://www.nature.com/articles/sdata2018176
GEOTRACES,2010-11-10,12:29:00,SRR5788212,71.6,-34.9,16.08,,,AOS,https://www.nature.com/articles/sdata2018176
GEOTRACES,2010-11-02,9:05:00,SRR5788173,71.9,17.4,-24.5,36.810001,,AON,https://www.nature.com/articles/sdata2018176
GEOTRACES,2010-06-28,14:16:00,SRR5788195,72,9.55,-50.47,36.241001,,AON,https://www.nature.com/articles/sdata2018176
GEOTRACES,2011-06-16,16:16:00,SRR5788262,72,-32.51,-160,35.445999,,POS,https://www.nature.com/articles/sdata2018176
GEOTRACES,2010-10-24,11:14:00,SRR5788463,72.9,24,-22,36.919998,,AON,https://www.nature.com/articles/sdata2018176
GEOTRACES,2010-05-12,20:39:00,SRR5788230,73,46.31,-39.66,36.030998,,AON,https://www.nature.com/articles/sdata2018176
GEOTRACES,2011-06-16,8:38:00,SRR5788255,73,-32.5,-160.99,35.445999,,POS,https://www.nature.com/articles/sdata2018176
GEOTRACES,2010-05-20,13:30:00,SRR5788432,74,36.23,-53.27,36.537998,,AON,https://www.nature.com/articles/sdata2018176
GEOTRACES,2011-05-19,15:42:38,SRR5788044,74,-30,163,35.652,,POS,https://www.nature.com/articles/sdata2018176
GEOTRACES,2011-06-19,6:47:00,SRR5788166,74,-32.5,-155,35.458,,POS,https://www.nature.com/articles/sdata2018176
GEOTRACES,2011-05-26,22:16:59,SRR5788297,74.1,-31.6,178,35.625,,POS,https://www.nature.com/articles/sdata2018176
GEOTRACES,2011-12-03,23:12:00,SRR5788061,74.3,22.33,-35.87,37.415001,,AON,https://www.nature.com/articles/sdata2018176
GEOTRACES,2011-12-07,11:25:00,SRR5788450,74.5,19.43,-29.38,37.168999,,AON,https://www.nature.com/articles/sdata2018176
GEOTRACES,2011-05-16,17:59:17,SRR5788266,74.5,-30,155.99,35.605,,POS,https://www.nature.com/articles/sdata2018176
GEOTRACES,2011-05-25,19:16:06,SRR5788363,74.5,-30,175.98,35.640999,,POS,https://www.nature.com/articles/sdata2018176
GEOTRACES,2011-05-28,11:09:40,SRR5788389,74.7,-32.5,-179.13,35.636002,,POS,https://www.nature.com/articles/sdata2018176
GEOTRACES,2011-05-21,16:06:42,SRR5788403,74.8,-30,166.99,35.651001,,POS,https://www.nature.com/articles/sdata2018176
GEOTRACES,2010-05-10,12:13:00,SRR5788238,75,49.72,-42.45,35.296001,,AON,https://www.nature.com/articles/sdata2018176
GEOTRACES,2010-05-18,13:22:00,SRR5788371,75,37.57,-50.69,36.403999,,AON,https://www.nature.com/articles/sdata2018176
GEOTRACES,2010-06-26,12:25:00,SRR5788196,75,13.16,-53.42,36.041,,AON,https://www.nature.com/articles/sdata2018176
GEOTRACES,2010-06-19,21:44:00,SRR5788117,75,22.34,-63.58,36.987999,,AON,https://www.nature.com/articles/sdata2018176
GEOTRACES,2010-05-11,13:26:00,SRR5788283,75,47.8,-39.4,36.064999,,AON,https://www.nature.com/articles/sdata2018176
GEOTRACES,2010-06-13,0:53:00,SRR5788290,75,31.67,-64.17,36.617001,,AON,https://www.nature.com/articles/sdata2018176
GEOTRACES,2011-06-13,22:40:00,SRR5788416,75,-32.5,-164.99,35.484001,,POS,https://www.nature.com/articles/sdata2018176
GEOTRACES,2011-06-12,16:59:00,SRR5788331,75,-32.5,-168,35.542999,,POS,https://www.nature.com/articles/sdata2018176
GEOTRACES,2011-06-15,11:03:00,SRR5788094,75,-32.51,-162.99,35.485001,,POS,https://www.nature.com/articles/sdata2018176
GEOTRACES,2011-06-21,0:03:00,SRR5788118,75,-32.49,-152,35.425999,,POS,https://www.nature.com/articles/sdata2018176
GEOTRACES,2011-06-10,22:48:00,SRR5788386,75,-32.5,-171,35.518002,,POS,https://www.nature.com/articles/sdata2018176
GEOTRACES,2011-06-11,8:25:00,SRR5788248,75,-32.49,-170,35.527,,POS,https://www.nature.com/articles/sdata2018176
GEOTRACES,2011-12-01,17:25:00,SRR5788012,75.1,24.15,-40.22,37.627998,,AON,https://www.nature.com/articles/sdata2018176
GEOTRACES,2011-05-24,15:11:38,SRR5788360,75.1,-30,174,35.624001,,POS,https://www.nature.com/articles/sdata2018176
GEOTRACES,2011-06-01,12:02:53,SRR5788280,75.1,-32.5,-172,35.526001,,POS,https://www.nature.com/articles/sdata2018176
GEOTRACES,2011-05-15,1:28:38,SRR5788004,75.2,-30,154,35.570999,,POS,https://www.nature.com/articles/sdata2018176
GEOTRACES,2011-05-23,11:54:38,SRR5788398,75.4,-30,171,35.659,,POS,https://www.nature.com/articles/sdata2018176
GEOTRACES,2011-11-19,19:31:00,SRR5788313,75.7,31.75,-64.17,36.603001,,AON,https://www.nature.com/articles/sdata2018176
GEOTRACES,2010-06-24,15:06:00,SRR5788145,76,16.83,-56.27,36.695999,,AON,https://www.nature.com/articles/sdata2018176
GEOTRACES,2010-06-16,0:22:00,SRR5788376,76,28.09,-67.5,36.834999,,AON,https://www.nature.com/articles/sdata2018176
GEOTRACES,2011-06-17,14:06:00,SRR5788149,76,-32.5,-157.99,35.484001,,POS,https://www.nature.com/articles/sdata2018176
GEOTRACES,2010-05-22,13:07:00,SRR5788000,76,33.43,-58.05,36.597,,AON,https://www.nature.com/articles/sdata2018176
GEOTRACES,2011-05-31,18:10:31,SRR5788278,76,-32.5,-170,35.514999,,POS,https://www.nature.com/articles/sdata2018176
GEOTRACES,2011-06-14,16:46:00,SRR5788057,76,-32.5,-163.99,35.459999,,POS,https://www.nature.com/articles/sdata2018176
GEOTRACES,2011-06-18,10:34:00,SRR5788056,76,-32.49,-157.01,35.402,,POS,https://www.nature.com/articles/sdata2018176
GEOTRACES,2011-06-13,12:49:00,SRR5788460,76,-32.5,-166,35.48,,POS,https://www.nature.com/articles/sdata2018176
GEOTRACES,2011-06-15,21:47:00,SRR5788095,76,-32.51,-162.01,35.485001,,POS,https://www.nature.com/articles/sdata2018176
GEOTRACES,2011-06-17,1:54:00,SRR5788125,76,-32.46,-159.02,35.521999,,POS,https://www.nature.com/articles/sdata2018176
GEOTRACES,2011-06-21,13:10:00,SRR5788293,76,-32.5,-151,35.462002,,POS,https://www.nature.com/articles/sdata2018176
GEOTRACES,2011-06-12,7:26:00,SRR5788132,76,-32.5,-169,35.526001,,POS,https://www.nature.com/articles/sdata2018176
GEOTRACES,2010-10-29,18:23:00,SRR5788206,76.2,-40.02,0.89,34.549,,AOS,https://www.nature.com/articles/sdata2018176
GEOTRACES,2011-05-29,16:18:17,SRR5788301,76.8,-32.5,-176.03,35.487,,POS,https://www.nature.com/articles/sdata2018176
GEOTRACES,2010-05-21,13:30:00,SRR5788365,77,34.33,-55.43,36.521,,AON,https://www.nature.com/articles/sdata2018176
GEOTRACES,2010-06-17,19:56:00,SRR5788112,77,24.71,-67.07,36.914001,,AON,https://www.nature.com/articles/sdata2018176
GEOTRACES,2011-06-18,20:24:00,SRR5788049,77,-32.5,-156.01,35.414001,,POS,https://www.nature.com/articles/sdata2018176
GEOTRACES,2011-06-19,18:28:00,SRR5788159,77,-32.5,-154,35.303001,,POS,https://www.nature.com/articles/sdata2018176
GEOTRACES,2011-06-20,13:01:00,SRR5788127,77,-32.49,-153.01,35.383999,,POS,https://www.nature.com/articles/sdata2018176
GEOTRACES,2011-05-17,19:55:38,SRR5788039,78,-30,159,35.617001,,POS,https://www.nature.com/articles/sdata2018176
GEOTRACES,2011-06-13,3:37:00,SRR5788326,78,-32.5,-167,35.471001,,POS,https://www.nature.com/articles/sdata2018176
GEOTRACES,2010-11-12,7:08:00,SRR5788073,80.9,-36.45,13.22,35.34,,AOS,https://www.nature.com/articles/sdata2018176
GEOTRACES,2010-10-27,19:24:00,SRR5788306,81.4,-40.06,5.53,34.799,,AOS,https://www.nature.com/articles/sdata2018176
GEOTRACES,2010-10-20,10:08:00,SRR5788026,81.5,-35.37,14.91,,,AOS,https://www.nature.com/articles/sdata2018176
GEOTRACES,2010-10-23,3:39:00,SRR5788444,81.5,-36.48,13.28,34.922001,,AOS,https://www.nature.com/articles/sdata2018176
GEOTRACES,2011-12-07,11:25:00,SRR5788449,84,19.43,-29.38,37.092999,,AON,https://www.nature.com/articles/sdata2018176
GEOTRACES,2011-11-10,14:23:00,SRR5788066,86.4,38.65,-69.13,36.679001,,AON,https://www.nature.com/articles/sdata2018176
GEOTRACES,2010-10-30,3:06:00,SRR5788342,86.6,17.35,-20.82,35.669998,,AON,https://www.nature.com/articles/sdata2018176
GEOTRACES,2010-06-16,0:22:00,SRR5788377,87,28.09,-67.5,36.820999,,AON,https://www.nature.com/articles/sdata2018176
GEOTRACES,2011-11-19,19:31:00,SRR5788312,89.1,31.75,-64.17,36.664001,,AON,https://www.nature.com/articles/sdata2018176
GEOTRACES,2011-11-08,10:56:00,SRR5788221,89.2,39.69,-69.86,36.035,,AON,https://www.nature.com/articles/sdata2018176
GEOTRACES,2011-12-10,8:27:00,SRR5788409,89.3,17.4,-24.5,36.588001,,AON,https://www.nature.com/articles/sdata2018176
GEOTRACES,2011-11-15,6:20:00,SRR5788317,89.6,37.61,-68.39,36.070999,,AON,https://www.nature.com/articles/sdata2018176
GEOTRACES,2011-11-30,3:40:00,SRR5788254,89.9,26.14,-44.83,37.179001,,AON,https://www.nature.com/articles/sdata2018176
GEOTRACES,2011-11-12,14:57:00,SRR5788218,90.8,38.32,-68.88,36.138,,AON,https://www.nature.com/articles/sdata2018176
GEOTRACES,2010-11-15,2:37:00,SRR5788071,91.5,-39.26,7.73,35.166,,AOS,https://www.nature.com/articles/sdata2018176
GEOTRACES,2010-11-02,9:05:00,SRR5788174,91.6,17.4,-24.5,36.73,,AON,https://www.nature.com/articles/sdata2018176
GEOTRACES,2010-06-26,12:25:00,SRR5788199,99,13.16,-53.42,36.645,,AON,https://www.nature.com/articles/sdata2018176
GEOTRACES,2011-11-26,15:01:00,SRR5788085,99,27.58,-49.63,37.042,,AON,https://www.nature.com/articles/sdata2018176
GEOTRACES,2011-05-15,1:28:38,SRR5788003,99,-30,154,35.570999,,POS,https://www.nature.com/articles/sdata2018176
GEOTRACES,2011-12-03,23:12:00,SRR5788062,99.7,22.33,-35.87,37.314999,,AON,https://www.nature.com/articles/sdata2018176
GEOTRACES,2011-05-25,19:16:06,SRR5788364,99.7,-30,175.98,35.667999,,POS,https://www.nature.com/articles/sdata2018176
GEOTRACES,2011-05-26,22:16:59,SRR5788292,99.8,-31.6,178,35.577999,,POS,https://www.nature.com/articles/sdata2018176
GEOTRACES,2011-05-28,11:09:40,SRR5788388,99.9,-32.5,-179.13,35.588001,,POS,https://www.nature.com/articles/sdata2018176
GEOTRACES,2010-05-12,20:39:00,SRR5788229,100,46.31,-39.66,36.030998,,AON,https://www.nature.com/articles/sdata2018176
GEOTRACES,2010-06-28,14:16:00,SRR5788194,100,9.55,-50.47,36.278999,,AON,https://www.nature.com/articles/sdata2018176
GEOTRACES,2010-06-19,21:44:00,SRR5788114,100,22.34,-63.58,36.903999,,AON,https://www.nature.com/articles/sdata2018176
GEOTRACES,2010-06-13,0:53:00,SRR5788289,100,31.67,-64.17,36.605999,,AON,https://www.nature.com/articles/sdata2018176
GEOTRACES,2011-06-17,14:06:00,SRR5788148,100,-32.5,-157.99,35.48,,POS,https://www.nature.com/articles/sdata2018176
GEOTRACES,2011-06-13,22:40:00,SRR5788415,100,-32.5,-164.99,35.471001,,POS,https://www.nature.com/articles/sdata2018176
GEOTRACES,2011-06-19,18:28:00,SRR5788158,100,-32.5,-154,35.283001,,POS,https://www.nature.com/articles/sdata2018176
GEOTRACES,2011-06-16,8:38:00,SRR5788258,100,-32.5,-160.99,35.380001,,POS,https://www.nature.com/articles/sdata2018176
GEOTRACES,2011-05-29,16:18:17,SRR5788404,100.3,-32.5,-176.03,35.534,,AON,https://www.nature.com/articles/sdata2018176
GEOTRACES,2011-05-31,18:10:31,SRR5788271,100.3,-32.5,-170,35.48,,POS,https://www.nature.com/articles/sdata2018176
GEOTRACES,2011-06-01,12:02:53,SRR5788418,100.3,-32.5,-172,35.388,,POS,https://www.nature.com/articles/sdata2018176
GEOTRACES,2011-05-24,15:11:38,SRR5788357,100.4,-30,174,35.576,,POS,https://www.nature.com/articles/sdata2018176
GEOTRACES,2011-05-23,11:54:38,SRR5788397,100.5,-30,171,35.655998,,POS,https://www.nature.com/articles/sdata2018176
GEOTRACES,2011-05-19,15:42:38,SRR5788041,100.8,-30,163,35.648998,,POS,https://www.nature.com/articles/sdata2018176
GEOTRACES,2011-05-16,17:59:17,SRR5788267,100.9,-30,155.99,35.598,,POS,https://www.nature.com/articles/sdata2018176
GEOTRACES,2010-11-12,7:08:00,SRR5788074,100.9,-36.45,13.22,35.264999,,AOS,https://www.nature.com/articles/sdata2018176
GEOTRACES,2010-05-10,12:13:00,SRR5788237,101,49.72,-42.45,35.249001,,AON,https://www.nature.com/articles/sdata2018176
GEOTRACES,2010-06-24,15:06:00,SRR5788146,101,16.83,-56.27,36.936001,,AON,https://www.nature.com/articles/sdata2018176
