,mean_freq,stdev,num_rxns,median_freq,core_rxns
MARD_SAMN09667312_REFG_MMP09667312,0.9984832816270252,0.03475164898615888,1934,1.0,1930
MARD_SAMN08886312_SAGS_MMP08886312,0.5155781735934407,0.4238363409916883,2358,0.6666666666666666,937
GORG_SAMEA6067750_SAGS_AH287E08,0.9994074074074074,0.015390299668581882,1350,1.0,1348
TARA_SAMEA2619667_METAG_MENAJEGE,0.4548190546528803,0.40554768939826064,2708,0.3,886
TARA_SAMEA2591122_METAG_CBKJPCMG,0.6683669354838709,0.41973966838507115,2480,0.9166666666666666,1542
TARA_SAMEA4398341_METAG_BODEGKAP,0.6056541997229569,0.41074672720569816,2647,0.8,1327
TARA_SAMEA2619399_METAG_HKEJGHME,0.4121345614737685,0.3995398832181424,2497,0.2,685
TARA_SAMEA2619974_METAG_FBDFCPGI,0.6053385782523181,0.39656365043506225,3559,0.7166666666666667,1714
MARD_SAMN09074955_REFG_MMP09074955,0.9407848324514991,0.18010839901160855,3024,1.0,2664
TARA_SAMEA2620756_METAG_ADLBJJAN,0.34882585203657523,0.36882697389520813,3208,0.16666666666666666,687
TARA_SAMEA2591098_METAG_EKCBDPJI,0.9999000285632675,0.0034144304062935483,2334,1.0,2334
TARA_SAMEA2622690_METAG_PKNKJFIM,0.9997651479567872,0.005975894759879749,2129,1.0,2129
TARA_SAMEA2622733_METAG_CLALOMOJ,0.376343692870201,0.38549267941564025,2735,0.2,669
MARD_SAMN04487806_REFG_MMP04487806,0.9182335700597453,0.26547182843061,2957,1.0,2716
TARA_SAMEA4396424_METAG_MEHMBKLF,0.9990016299918502,0.02132276107949016,1636,1.0,1634
TARA_SAMEA2622362_METAG_ILIBDBIG,0.8949141237285309,0.2978465739259757,1999,1.0,1792
TARA_SAMN05326643_METAG_ASW00003,0.9990787742056778,0.0225247654870649,1773,1.0,1771
TARA_SAMEA2620666_METAG_BEHDOIIH,0.47576867576867576,0.40269839452887923,3003,0.36666666666666664,1063
TARA_SAMEA4396468_METAG_KHPFLLML,0.6860573759705224,0.434693042203927,2533,0.9666666666666667,1756
TARA_SAMEA2623327_METAG_CFOJFPKH,0.790946803318692,0.3826594333488531,2732,1.0,2177
TARA_SAMEA2620217_METAG_NAHCNIBB,0.661313408908737,0.4206434145803755,2911,0.9166666666666666,1768
MARD_SAMN10134660_REFG_MMP10134660,0.9994684299235057,0.011174947445660674,2571,1.0,2567
TARA_SAMEA2619907_METAG_IIFCLJCM,0.5987914161065911,0.4253800106929114,2827,0.8,1432
TARA_SAMEA2620021_METAG_MLOOJBBB,0.8687185782766281,0.2840733004583219,2851,1.0,2246
GORG_SAMEA6076196_SAGS_AG422B19,0.4217161716171617,0.3821368393634551,3030,0.2833333333333333,806
GORG_SAMEA6069983_SAGS_AG893L06,0.4172152732060566,0.39264059901138726,3038,0.25,848
GORG_SAMEA6075742_SAGS_AG390J15,0.5623257176332748,0.41967782106341467,2845,0.7,1268
TARA_SAMEA2623079_METAG_KJALDNFC,0.38383941771863983,0.37916493798870615,2931,0.21666666666666667,673
GORG_SAMEA6068194_SAGS_AH321C20,0.5989130434782608,0.4444686606313792,2438,0.8666666666666667,1459
TARA_SAMEA4397255_METAG_PFEJDDLC,0.9999040964515686,0.003344270724799617,2433,1.0,2433
TARA_SAMEA2619903_METAG_AMEKCAIK,1.0,0.0,1537,1.0,1537
TARA_SAMEA2623627_METAG_LDOJFEIO,0.6234833971902938,0.4124679394827803,3132,0.8333333333333334,1683
MARD_SAMN09370719_REFG_MMP09370719,0.539042735042735,0.41508486235893166,2925,0.5333333333333333,1238
MARD_SAMD00039894_REFG_MMP00039894,0.9325845100556268,0.24423194714950142,2337,1.0,2182
TARA_SAMEA4397536_METAG_MBMFBPNN,0.8155619252358773,0.3725370114598269,2791,1.0,2280
TARA_SAMEA4398247_METAG_GLFCHEFO,0.5577150997150997,0.4306779220434204,2925,0.75,1381
TARA_SAMEA4397536_METAG_HNHPOKJG,0.999860636006588,0.005053746195156496,2631,1.0,2631
TARA_SAMEA2619857_METAG_LKAHBEPF,0.8270022883295194,0.3691624163520205,1748,1.0,1445
TARA_SAMEA2621839_METAG_DPEBIMED,0.5853682170542636,0.40894666094393817,2924,0.6833333333333333,1347
TARA_SAMEA4396489_METAG_FPKKKDHE,0.8366926503340758,0.3557799282294495,2694,1.0,2258
TARA_SAMEA2623693_METAG_GPOHIFOF,0.757730182176268,0.40702054142472954,2031,0.9833333333333333,1551
TARA_SAMEA4397489_METAG_PFMAJPML,0.7552415556452697,0.4046897391432327,2477,1.0,1883
MARD_SAMN07818930_REFG_MMP07818930,0.846415770609319,0.34666810428003336,2790,1.0,2369
GORG_SAMEA6070537_SAGS_AG896F13,0.5468651697581083,0.409053415277432,3073,0.5333333333333333,1291
GORG_SAMEA6069965_SAGS_AG893J23,0.6852,0.4412415495964903,1625,0.95,1125
TARA_SAMEA2622545_METAG_LOAAODAF,0.75661890139884,0.41036934783545365,1954,0.9833333333333333,1487
MARD_SAMN07201002_REFG_MMP07201002,0.8735313662945242,0.32400822971841464,2508,1.0,2190
TARA_SAMEA4398296_METAG_PCOLMPAO,0.9142771804062126,0.2722877003370597,2511,1.0,2298
GORG_SAMEA6076661_SAGS_AG447O08,0.4206028819665183,0.3798961734340307,3146,0.2833333333333333,837
MARD_SAMN02745945_REFG_MMP02745945,0.880460366908965,0.24614451887366465,1926,1.0,1468
TARA_SAMEA4397118_METAG_DLBFEDCK,0.6250522875816993,0.4233892718707949,2550,0.85,1360
TARA_SAMEA4398193_METAG_GAPAJFEN,0.8953502637713163,0.29566090517225196,2717,1.0,2439
TARA_SAMEA2622901_METAG_HJHFBKGL,0.41782521759585983,0.3773771975544219,2834,0.2833333333333333,715
TARA_SAMEA4398360_METAG_GJHCJNNP,0.8216034620202711,0.33259604435706447,2927,1.0,2211
TARA_SAMEA2591122_METAG_NMMBMPCC,0.7169837398373984,0.4271708733027193,2050,0.9833333333333333,1480
MARD_SAMEA3872803_REFG_MMP3872803,0.8725027552349464,0.2810243151674427,3327,1.0,2686
GORG_SAMEA6078531_SAGS_AG453K22,0.4793219461697722,0.41479030930113486,2576,0.4083333333333333,914
MARD_SAMD00036600_REFG_MMP00036600,0.9415343915343917,0.22738574297968026,2583,1.0,2436
TARA_SAMEA2619974_METAG_FFEBIHPK,0.3218357082984074,0.3601382629370943,2386,0.11666666666666667,431
GORG_SAMEA6075724_SAGS_AG390I17,0.3973968154200712,0.3752214027370704,3182,0.26666666666666666,779
TARA_SAMN05326643_METAG_ASW00002,0.3974614108942467,0.40421062323027795,2613,0.13333333333333333,688
MARD_SAMN05444336_REFG_MMP05444336,0.9264460784313726,0.25370925767693364,2720,1.0,2522
MARD_SAMN02436109_REFG_MMP02436109,0.999087929314522,0.02755996671217616,2339,1.0,2337
MARD_SAMEA3529277_REFG_MMP3529277,0.7610743541272842,0.38841354423937796,3174,1.0,2452
TARA_SAMEA4397330_METAG_FBBFIGGC,0.9125489343192692,0.27459864859970473,2299,1.0,2100
TARA_SAMEA4397472_METAG_JHDJPHEC,0.7252663371773751,0.3807489784193593,3035,0.9833333333333333,1998
GORG_SAMEA6075002_SAGS_AG920L07,0.4615283267457181,0.3977036214257456,3036,0.3333333333333333,989
TARA_SAMEA2623059_METAG_EJJJHNLO,0.500759749229625,0.40394903510904273,3137,0.38333333333333336,1148
MARD_SAMD00041794_REFG_MMP00041794,0.8082385095939312,0.3286008920046014,2988,1.0,2190
TARA_SAMEA4398370_METAG_ALDNHGAO,0.5412681418034737,0.43818027507187285,2802,0.75,1302
TARA_SAMEA2622842_METAG_HOHHCBKJ,0.6078233618233618,0.4147129883342607,2925,0.8166666666666667,1492
TARA_SAMEA2621101_METAG_LEJMAEPD,0.847373588610702,0.3022716926155897,2716,1.0,2091
MARD_SAMN09487630_REFG_MMP09487630,0.8537465125548028,0.28221886117569783,2509,1.0,1921
TARA_SAMEA2623627_METAG_GGIKHBDK,0.5701427953266983,0.4417396234713193,2311,0.8166666666666667,1227
MARD_SAMN05444149_REFG_MMP05444149,0.8952615109521681,0.29868799339673124,2237,1.0,2005
TARA_SAMEA4397196_METAG_OINJKPLG,0.8042899747648542,0.3737291803972663,2906,1.0,2357
TARA_SAMN05326648_METAG_IOS00020,0.6371957156767284,0.4472976489624881,2054,0.9166666666666666,1328
TARA_SAMEA2621487_METAG_EKLPIHDJ,0.7338541666666666,0.416404062202119,2208,0.9833333333333333,1637
MARD_SAMN10397596_REFG_MMP10397596,0.8695497102095409,0.3252481540669326,2243,1.0,1954
TARA_SAMEA4398296_METAG_EPAGIBDP,0.38262177484669674,0.3779497857872357,2881,0.21666666666666667,677
TARA_SAMEA2622402_METAG_HIOLIFEP,0.33414402325841436,0.3687312157272322,2981,0.15,617
TARA_SAMN05326646_METAG_PSW00093,0.9141485748043127,0.2722974789472687,2257,1.0,2067
MARD_SAMN02745181_REFG_MMP02745181,0.9989394681024638,0.02894217239820719,2043,1.0,2041
TARA_SAMEA2622837_METAG_LLDONMCH,0.35006437491953135,0.3827322585988542,2589,0.13333333333333333,583
TARA_SAMEA4397004_METAG_IGFMALDO,0.3574037834311807,0.38403446179265815,2555,0.15,612
TARA_SAMEA4398094_METAG_OJPBDFHD,0.9998995983935743,0.003658119560249224,2656,1.0,2656
MARD_SAMN08707727_REFG_MMP08707727,0.9998090561920349,0.006673478700116665,2444,1.0,2442
TARA_SAMEA2623673_METAG_GNDNKFFO,0.47992206464801335,0.4087883382362371,2609,0.4166666666666667,876
TARA_SAMEA2622656_METAG_BOLCDEID,0.5324179779903322,0.40166195205864574,3241,0.4666666666666667,1314
TARA_SAMEA2621287_METAG_FFNGLIJO,0.9996999076638965,0.0057126976907922455,1444,1.0,1444
MARD_SAMN09078362_REFG_MMP09078362,0.9988899460830954,0.024453072747962056,2102,1.0,2098
TARA_SAMEA2623756_METAG_BNJLBMPF,0.9200338673961184,0.26387945712173627,2559,1.0,2358
MARD_SAMN04488054_REFG_MMP04488054,0.9993981945837512,0.01899742282545933,1994,1.0,1992
TARA_SAMEA2619879_METAG_ICPIKJIH,0.3341372787461154,0.37329366978157946,2467,0.13333333333333333,521
MARD_SAMN02436134_REFG_MMP02436134,0.7256874455642653,0.40208324929746,2679,0.9666666666666667,1988
MARD_SAMN02745216_REFG_MMP02745216,0.8435738710057776,0.3421857274999079,2827,1.0,2403
TARA_SAMEA4397756_METAG_ALFJIJFA,0.8296530920060332,0.3620194412847984,2210,1.0,1841
GORG_SAMEA6077564_SAGS_AG333D08,0.3802479430731599,0.3806547910752184,2998,0.2,726
TARA_SAMEA2623774_METAG_IBBJLBOI,0.4311869575416374,0.3882120035999654,2842,0.2833333333333333,806
TARA_SAMEA2591122_METAG_MIJJPINO,0.5879209370424597,0.4363592498651803,2732,0.8166666666666667,1403
MARD_SAMN08493996_REFG_MMP08493996,0.7550531084036238,0.3509987013341392,2134,0.9833333333333333,1367
TARA_SAMEA2621075_METAG_CDEJMPIA,0.7735835438469868,0.35716784062020623,2771,1.0,1924
GORG_SAMEA6074543_SAGS_AG918C15,0.9997447351627313,0.0051173337002157464,1567,1.0,1567
MARD_SAMD00036597_REFG_MMP00036597,0.8933739837398375,0.29894010369580043,2870,1.0,2568
GORG_SAMEA6074353_SAGS_AG917D14,0.4638421878502578,0.39921094528051565,2974,0.35,963
TARA_SAMEA2622715_METAG_HNJDOAOO,0.4598523748395379,0.3938637946552231,3116,0.31666666666666665,1002
TARA_SAMEA2619531_METAG_PDJLLHGG,0.45062025451823334,0.3984936874360488,3117,0.3,975
TARA_SAMN05326649_METAG_SOC00001,0.4773243801652892,0.4003366169780651,2904,0.35,982
TARA_SAMEA2622478_METAG_BPPIGFJK,0.5723590067340067,0.40583170114293116,3168,0.6,1422
MARD_SAMEA3532031_REFG_MMP3532031,1.0,0.0,2379,1.0,2379
TARA_SAMEA2622822_METAG_KOEBKKPP,0.685239162929746,0.39330164915729227,2230,0.9333333333333333,1278
TARA_SAMEA2623295_METAG_PFBBBJMD,0.4862065408026411,0.3957978206226379,3231,0.38333333333333336,1106
TARA_SAMEA4397586_METAG_KHMNOPDN,0.8717394288852279,0.32146180331513435,2428,1.0,2123
TARA_SAMEA4398370_METAG_GLKBCGPI,0.4520611859201512,0.4039631251778916,2822,0.3,923
TARA_SAMEA2621551_METAG_GGIJIHPM,0.6376718729141636,0.43227300790701484,2497,0.8833333333333333,1638
MARD_SAMN08295361_REFG_MMP08295361,0.9987648301641476,0.02920058481032837,2051,1.0,2047
MARD_SAMN04487867_REFG_MMP04487867,1.0,0.0,2981,1.0,2981
MARD_SAMN08886142_SAGS_MMP08886142,0.5480540293040294,0.41457164965928445,2184,0.6833333333333333,944
TARA_SAMEA2622197_METAG_NOPBLNLP,0.7894179894179895,0.38609971777884283,2772,1.0,2199
MARD_SAMN05216283_REFG_MMP05216283,0.9990749451238635,0.027179987378925616,2126,1.0,2124
TARA_SAMEA2623693_METAG_EFEFIPAF,0.5465753424657533,0.4017467207813135,3212,0.5333333333333333,1333
TARA_SAMEA2619840_METAG_JEJMOFHL,0.6203280250442358,0.4445746096349706,2449,0.9,1545
TARA_SAMEA2623059_METAG_FJBFNHMP,0.8848502642395771,0.30967788707474003,1703,1.0,1508
TARA_SAMEA2622766_METAG_OOCHMLOA,0.4762169036882877,0.39968896705534374,2883,0.4,954
GORG_SAMEA6070175_SAGS_AG894J02,0.5007965462726499,0.407847635459156,2741,0.38333333333333336,1023
MARD_SAMN02745148_REFG_MMP02745148,0.9399617922889892,0.23069206141855633,2879,1.0,2710
GORG_SAMEA6075599_SAGS_AG390A23,0.4132114502963211,0.3865980374489454,2981,0.26666666666666666,804
GORG_SAMEA6070561_SAGS_AG896G23,0.5759327593275932,0.4331200584072009,2439,0.8,1222
TARA_SAMEA2622837_METAG_PPDOBEOP,0.44478498931623933,0.4079763922716712,2496,0.23333333333333334,755
GORG_SAMEA6077904_SAGS_AG337G06,0.46870736698499316,0.4096324286158367,2932,0.3333333333333333,1013
MARD_SAMN08886387_SAGS_MMP08886387,0.659247757073844,0.44057461084861693,1932,0.9333333333333333,1293
MARD_SAMN10250233_REFG_MMP10250233,0.9997870528109029,0.0063957217511201505,2348,1.0,2346
TARA_SAMEA4397705_METAG_PADFJKCF,0.843275266792216,0.34870079658741704,2124,1.0,1799
GORG_SAMEA6074971_SAGS_AG920I23,0.621592704294126,0.4452356941112588,2321,0.9,1476
TARA_SAMEA2622796_METAG_PLIEIEDC,0.4283614429608808,0.40113461078785284,2846,0.26666666666666666,853
BGEO_SAMN07136799_METAG_KHPCGMBF,0.3989042207792208,0.4013307572458785,2464,0.18333333333333332,703
TARA_SAMEA2620259_METAG_CMPHBKIN,0.5727848945823325,0.4441635099718793,2498,0.8333333333333334,1464
MARD_SAMN04487946_REFG_MMP04487946,0.7224705272703718,0.4228930820997228,2573,0.9833333333333333,1874
MARD_SAMN04488517_REFG_MMP04488517,0.7743466849252539,0.3876461969174152,2921,1.0,2283
TARA_SAMEA4397516_METAG_HGGIMKLB,0.45710684864133766,0.40656828768116526,2711,0.3,912
MARD_SAMN02927981_REFG_MMP02927981,0.8617757970517655,0.3307949192915077,2917,1.0,2520
TARA_SAMEA2619531_METAG_CKCKKEKA,0.6921303873431532,0.4344296809385917,2444,0.9666666666666667,1709
MARD_SAMN05216277_REFG_MMP05216277,0.8085095447870778,0.3799816822199723,2270,1.0,1843
TARA_SAMEA2622690_METAG_BHOFBPFK,0.8583124215809286,0.28297318561834833,3188,1.0,2526
TARA_SAMEA2622733_METAG_CIIJDJJE,0.5641166231505657,0.46084468718278787,1915,0.8833333333333333,1098
TARA_SAMEA4397903_METAG_FFBFMOMN,0.340967705123816,0.3671824818071109,2921,0.16666666666666666,594
MARD_SAMN05928563_REFG_MMP05928563,0.9268033273915627,0.2530074320647533,2805,1.0,2602
MARD_SAMN10397511_REFG_MMP10397511,0.9197785547785547,0.2620524290384842,2860,1.0,2637
TARA_SAMEA4397363_METAG_IPJBEJHI,0.9991877538269289,0.02406487143488801,2134,1.0,2132
TARA_SAMEA4397118_METAG_HIJBLIPC,0.9993090806542584,0.017286191258346486,2364,1.0,2362
TARA_SAMEA2623627_METAG_IHPHFGPL,0.5060577045831738,0.4319818883748373,2611,0.6666666666666666,1034
GORG_SAMEA6079655_SAGS_AG426K09,0.6716010608598548,0.4435957419844621,2388,0.95,1615
TARA_SAMEA2623649_METAG_NNCJKNOI,0.42092943201376937,0.3916194027517652,2905,0.26666666666666666,828
TARA_SAMEA4396538_METAG_PONDEMHO,0.9231426692965156,0.25882907010245015,2535,1.0,2342
TARA_SAMN05326651_METAG_RED00007,0.5197858472998138,0.40966350515302985,3222,0.4666666666666667,1265
MARD_SAMN04623574_REFG_MMP04623574,0.49525831564048123,0.4115509267447634,2826,0.38333333333333336,1037
MARD_SAMN10141419_REFG_MMP10141419,0.9255020080321285,0.2554064929468212,2822,1.0,2612
TARA_SAMEA2622716_METAG_OKHAGFDA,0.4130016525023607,0.3919522969181537,2824,0.23333333333333334,769
TARA_SAMEA2622843_METAG_PKJENKNK,0.32486836776022676,0.3676774866600305,2469,0.1,455
GORG_SAMEA6070060_SAGS_AG894A09,0.3610871726881008,0.368264978927703,3017,0.2,645
MARD_SAMEA3542132_REFG_MMP3542132,0.9998609003540718,0.005048952735594545,2636,1.0,2636
TARA_SAMEA4396941_METAG_FLOPKAHB,0.6948018311046861,0.4107465469593353,2767,0.95,1827
MARD_SAMN08202528_REFG_MMP08202528,0.8854822671528008,0.3110498838969593,3017,1.0,2672
GORG_SAMEA6073560_SAGS_AG913I14,0.5336529680365296,0.43744237545128745,2555,0.7333333333333333,1167
TARA_SAMEA2620666_METAG_IPMNHCKD,0.9997587625940116,0.0069603460578755855,2349,1.0,2347
TARA_SAMEA4398238_METAG_IPMCJFCD,0.999248523886205,0.02244444940796417,2484,1.0,2482
TARA_SAMEA2623370_METAG_KOCGLKGB,0.44817460317460317,0.4173090507231964,2730,0.2,878
GORG_SAMEA6079625_SAGS_AG426I15,0.3972341835044716,0.38117493636697075,3019,0.23333333333333334,764
MARD_SAMN08993916_REFG_MMP08993916,0.7967297762478485,0.37987225227410315,2324,1.0,1869
MARD_SAMN08776299_REFG_MMP08776299,0.9995925642984467,0.010915096383284355,2618,1.0,2616
MARD_SAMN10081840_REFG_MMP10081840,0.9997768479776848,0.006095716042564057,2390,1.0,2390
TARA_SAMEA4397489_METAG_GPDPBDAM,0.6643029329047809,0.4332883633756921,2489,0.9166666666666666,1690
MARD_SAMN02745161_REFG_MMP02745161,0.9999187388265888,0.00260162663562879,2051,1.0,2051
MARD_SAMN05444398_REFG_MMP05444398,0.878121842067273,0.31521571536393267,2309,1.0,2034
GORG_SAMEA6075017_SAGS_AG920M14,0.46171001118568233,0.40650543823527185,2384,0.4166666666666667,773
MARD_SAMEA2272100_REFG_MMP2272100,0.8335125448028674,0.321303970062665,3255,1.0,2527
TARA_SAMEA2620882_METAG_BNMHGDEA,0.5993033786137234,0.41583016895842345,2871,0.7666666666666667,1405
MARD_SAMD00019870_REFG_MMP00019870,0.9192647578649701,0.23196250146304384,2829,1.0,2598
TARA_SAMEA2622696_METAG_HCJFGCBE,0.8579291488349977,0.3293897039871203,2804,1.0,2422
TARA_SAMEA2622219_METAG_JOCNKLGP,0.7631509846827134,0.4036887715249581,2285,0.9833333333333333,1755
TARA_SAMEA4396489_METAG_OFBBDPAO,0.8788905133203379,0.3137630629790768,2052,1.0,1810
MARD_SAMN07818924_REFG_MMP07818924,0.9030236527676175,0.28514715691203235,2734,1.0,2474
TARA_SAMEA2621551_METAG_MMPJBINL,0.8416949578775303,0.2941417430889359,2651,1.0,1986
TARA_SAMEA4396971_METAG_PHIKKMFH,0.5434431857191899,0.4081981855487969,2913,0.5333333333333333,1202
MARD_SAMN04488089_REFG_MMP04488089,0.8130171333054743,0.3702233968269092,2393,1.0,1956
TARA_SAMEA4397196_METAG_DBBDHPDM,0.8692624728850326,0.32402867938115304,2305,1.0,2009
TARA_SAMEA2591057_METAG_MGBAEOCH,0.9993998153277931,0.01437949011111341,1444,1.0,1442
GORG_SAMEA6077635_SAGS_AG333G23,0.5500385505011565,0.4518232794369212,2594,0.8333333333333334,1451
TARA_SAMEA2591057_METAG_IGGGGNIE,0.6632441646997115,0.4248661678402695,2542,0.9166666666666666,1733
MARD_SAMN02261258_REFG_MMP02261258,0.8986875764653542,0.2901010839925414,2997,1.0,2701
TARA_SAMEA4398370_METAG_KKLLIOCH,0.3335523634881825,0.35490244004464333,3272,0.16666666666666666,624
TARA_SAMEA2591057_METAG_LKPMBOAD,0.830500348675035,0.3611576853056341,1912,1.0,1593
MARD_SAMEA104692614_REFG_MMP104692614,0.9379105249547453,0.23285368427606737,2578,1.0,2422
TARA_SAMEA4396941_METAG_EJKIMIHL,0.9199037121500064,0.2645139966702356,2631,1.0,2422
TARA_SAMEA2622725_METAG_ALFDIHAE,1.0,0.0,1711,1.0,1711
TARA_SAMEA2619531_METAG_JLJLBAEN,0.4701348747591522,0.402762788503568,3114,0.36666666666666664,1046
MARD_SAMN07626137_REFG_MMP07626137,0.47014652014652014,0.4129101307013758,2912,0.3,1028
GORG_SAMEA6074970_SAGS_AG920I22,0.5241618620542388,0.41792457825309487,3122,0.6,1241
TARA_SAMEA2622823_METAG_MGGLIPFK,0.6877019089574157,0.3998487825974949,3178,0.95,1922
TARA_SAMEA4397023_METAG_CCMDBIHC,0.7904820136553551,0.3555127742591562,3271,1.0,2376
TARA_SAMEA2622657_METAG_BLIPHDIP,0.8846331120943952,0.3104727805398404,1808,1.0,1600
TARA_SAMEA2619952_METAG_ICDKJKBG,0.5841459010473095,0.4233216627462864,2769,0.7666666666666667,1342
GORG_SAMEA6074360_SAGS_AG917D23,0.45868076844471695,0.3958972704502214,3262,0.3333333333333333,1060
TARA_SAMEA4398370_METAG_BNHHFPPA,0.7238699072443349,0.3872776991644765,2839,0.9833333333333333,1841
TARA_SAMEA2623116_METAG_IJGFKNPC,0.45795203359858533,0.40374609644458676,3016,0.3,988
GORG_SAMEA6076134_SAGS_AG410L19,0.5329029267646669,0.4433288957235119,2517,0.7833333333333333,1200
TARA_SAMEA4397215_METAG_GIHNDBCM,0.8206872722703858,0.36877303150101043,2653,1.0,2186
BGEO_SAMN07136825_METAG_IHAKGKLI,0.7580672782874619,0.3555328815077501,2725,1.0,1832
TARA_SAMEA4396538_METAG_AEEOOKMC,0.565482305936073,0.3948238243288303,3504,0.5666666666666667,1484
GORG_SAMEA6079585_SAGS_AG426E17,0.4152466621407558,0.39582708448072573,2946,0.25,846
TARA_SAMEA2623627_METAG_CPPDMDEJ,0.8805812163202462,0.315628085365355,1732,1.0,1528
MARD_SAMN08886492_SAGS_MMP08886492,0.38546019900497513,0.3889650945682167,2680,0.2,713
TARA_SAMEA2619678_METAG_EHMDLEPA,0.862849872773537,0.3353191319174086,1572,1.0,1358
BATS_SAMN07137118_METAG_HPJDOJIB,0.7184042185338867,0.4284144001741858,1928,0.9833333333333333,1394
TARA_SAMEA2622074_METAG_JDGAKLBG,0.5577171361502347,0.43539923692988913,2272,0.7833333333333333,1130
MARD_SAMN04488033_REFG_MMP04488033,0.9988820658164068,0.02494605395978988,2117,1.0,2113
TARA_SAMEA2620756_METAG_CHMJJKGB,0.39899999999999997,0.3764178602393261,3100,0.25,765
MARD_SAMN08906339_REFG_MMP08906339,0.9286884171907758,0.2495500834770888,2544,1.0,2367
TARA_SAMEA4398009_METAG_AFPPAFJA,0.6429920634920635,0.4347221425354409,2100,0.9083333333333333,1377
GORG_SAMEA6073138_SAGS_AG911G13,0.4371456332876086,0.38954171954128586,2916,0.31666666666666665,847
BGEO_SAMN07136710_METAG_BEJKEPKM,0.9998620689655171,0.004547542007690409,2175,1.0,2175
TARA_SAMEA4397072_METAG_EDKOJFOG,0.6472688515853984,0.44450640594649876,2502,0.9333333333333333,1639
MARD_SAMN05216562_REFG_MMP05216562,0.850901510029299,0.28621548042464173,2958,1.0,2256
GORG_SAMEA6073366_SAGS_AG912J06,0.4396394839898641,0.39925501517828366,2894,0.2833333333333333,849
MARD_SAMN08463771_REFG_MMP08463771,0.9243409247757074,0.25592535555528895,2415,1.0,2234
TARA_SAMEA2622710_METAG_NDJFNJPE,0.5709344309647603,0.4116213340625623,2308,0.55,1089
TARA_SAMEA2622837_METAG_POOBDMOF,0.822303777647289,0.3685365164603095,1703,1.0,1406
MARD_SAMEA859932_REFG_MMP859932,0.9548280907095831,0.17168815714724914,2734,1.0,2616
GORG_SAMEA6077909_SAGS_AG337G11,0.4172602739726028,0.3863490236903755,2920,0.26666666666666666,799
TARA_SAMN05326645_METAG_PSE00011,0.5895756354271638,0.4013003651705004,2977,0.6833333333333333,1372
BATS_SAMN08390925_METAG_BJAOANMI,0.5574664641862819,0.45344207548728316,2634,0.85,1478
TARA_SAMEA2619531_METAG_JOLABGIJ,0.4328782707622298,0.4020760273816927,2930,0.25,881
MARD_SAMN08366825_REFG_MMP08366825,0.6769326542161856,0.4037715471503484,2945,0.9333333333333333,1752
MARD_SAMN05418100_REFG_MMP05418100,0.8906246489158522,0.2656240421103903,2967,1.0,2506
TARA_SAMEA4397489_METAG_CGBPAIPC,0.9999586263963591,0.0014379930251036184,2417,1.0,2417
MARD_SAMD00046775_REFG_MMP00046775,0.9994131959353084,0.014355477031104989,2329,1.0,2325
MARD_SAMEA3528420_REFG_MMP3528420,0.9302314483416846,0.24758394560102617,2794,1.0,2603
MARD_SAMN04488040_REFG_MMP04488040,0.9180864197530865,0.2672808490388286,2700,1.0,2482
TARA_SAMEA4397705_METAG_EGANHIBL,0.7863477600607441,0.3927562468069397,2195,1.0,1735
TARA_SAMEA2621839_METAG_EOBFGPGM,0.6204083054626532,0.43790583261639937,2392,0.8833333333333333,1511
TARA_SAMEA4397472_METAG_FANKLAJP,0.9994439566871526,0.010832513389351489,1139,1.0,1137
MARD_SAMN06133355_REFG_MMP06133355,0.8078111814345992,0.3255338035534308,3160,1.0,2274
MARD_SAMN08886329_SAGS_MMP08886329,0.7603165064102563,0.394322395573647,1664,0.9833333333333333,1271
MARD_SAMN08886367_SAGS_MMP08886367,0.40905623231204624,0.3951097851526629,2709,0.23333333333333334,768
TARA_SAMN05326651_METAG_RED00002,0.9990351872871737,0.02699569673983545,1762,1.0,1760
TARA_SAMEA2621076_METAG_AOGEAJJC,0.6249056184765712,0.42080620632294735,3002,0.8666666666666667,1647
TARA_SAMEA2622690_METAG_CHELOBDL,0.3493198426082068,0.36315359716045703,2965,0.18333333333333332,611
TARA_SAMEA4397983_METAG_KKNGNCJE,0.5579946319018405,0.42907044806440764,2608,0.7416666666666667,1185
MARD_SAMN05216342_REFG_MMP05216342,0.999056927297668,0.029394529908483263,1944,1.0,1942
TARA_SAMEA2622822_METAG_DODNIHCG,0.32949045360574,0.3684611416906844,2741,0.13333333333333333,564
TARA_SAMEA2623627_METAG_ALOBLLDP,0.4076847772883015,0.3874704072831013,2724,0.23333333333333334,726
MARD_SAMN08886156_SAGS_MMP08886156,0.6069978892677383,0.44811805190197396,2053,0.8833333333333333,1277
MARD_SAMN02470816_REFG_MMP02470816,0.999001028353166,0.029521645969637973,2269,1.0,2267
TARA_SAMEA4398341_METAG_NELINLKA,0.6436141304347825,0.4428926345912388,2208,0.9166666666666666,1444
GORG_SAMEA6072703_SAGS_AG909F14,0.4611273712737127,0.39965175987347445,3075,0.3333333333333333,1000
TARA_SAMEA4397920_METAG_ADLLGMMD,1.0,0.0,2474,1.0,2474
TARA_SAMEA4398413_METAG_ODKIKFHK,0.49505437055625257,0.4035591583074364,3188,0.38333333333333336,1165
TARA_SAMEA2621401_METAG_JHIAHNCD,0.6598809523809525,0.4255661048237397,2520,0.9166666666666666,1550
